file,ext_len,subclass43,ext_hex,mesh,morph,skin,particle,blocks,mirror
493680.nif,85,,0300000001000040400200000000000000000000006666b3c2000000000000000000000000a08aba43c2b8323f0200000000000000000000006666b3c2000000000000000000000000a08aba43c2b8323f02000000,1,0,0,0,19,1
493684.nif,85,,03000000010000404002000000000000000000000066662ac20000000000000000000000005a442c43c2b8323f01000000000000000000000066662ac20000000000000000000000005a442c43c2b8323f01000000,1,0,0,0,19,1
493688.nif,85,,03000000010000404002000000c079393f611a8e3f1a1166c200000000000000000000000081258043c2b8323f02000000c079393f611a8e3f1a1166c200000000000000000000000081258043c2b8323f02000000,1,0,0,0,19,1
493692.nif,85,,0300000001000040400200000000000000000000009a994fc20000000000000000000000000ad75943c2b8323f0200000000000000000000009a994fc20000000000000000000000000ad75943c2b8323f02000000,1,0,0,0,19,1
493696.nif,85,,030000000100004040020000000000000000000000666689c2000000000000000000000000e3158843c2b8323f020000000000000000000000666689c2000000000000000000000000e3158843c2b8323f02000000,1,0,0,0,19,1
500939.nif,85,,030000000100004040020000003411963e31ef913e300f01bfe1fca53f00000000f6a237bf65df1c41c3b8323f010000003411963e31ef913e300f01bfe1fca53f00000000f6a237bf65df1c41c3b8323f01000000,1,0,0,0,27,1
500945.nif,85,,030000000100004040020000003411963e31ef913e4e46d5bde1fca53f00000000f6a237bf65df1c41c3b8323f010000003411963e31ef913e4e46d5bde1fca53f00000000f6a237bf65df1c41c3b8323f01000000,1,0,0,0,18,1
406686.nif,121,,030000000100004040030000009c30e13d1381063f933a82c068ceecbe00000000b0d21bc080a88942c2b8323f010000009c30e13d1381063f933a82c068ceecbe00000000b0d21bc0e60e8b42c2b8323f010000002b13ce3f1381063f58a857c0a09d09bfcfa2f63e078109c000510942c2b8323f01000000,1,0,0,0,15,1
500714.nif,85,,03000000010000404002000000fb74dc40eaca4940c8eaa0c066338f3f976c0fbf42e4d23d3fb5f342c3b8323f02000000fb74dc40eaca4940c8eaa0c066338f3f976c0fbf42e4d23d3fb5f342c3b8323f02000000,1,0,0,0,18,1
501038.nif,85,,0300000001000040400200000090c067bffe602ec03f3a654089ca15c09756e8bd5815b8befe3438433820403f0200000090c067bffe602ec03f3a654089ca15c09756e8bd5815b8befe3438433820403f02000000,1,0,0,0,17,1
500728.nif,85,,0300000001000040400200000063d118c027a5e4bf6b60d7bf00000000000000002cb36dbf89010242c3b8323f0100000063d118c027a5e4bf6b60d7bf00000000000000002cb36dbf89010242c3b8323f01000000,1,0,0,0,19,1
500727.nif,85,,0300000001000040400200000063d118c027a5e4bf6b60d7bf00000000000000002cb36dbf89010242c3b8323f0100000063d118c027a5e4bf6b60d7bf00000000000000002cb36dbf89010242c3b8323f01000000,1,0,0,0,19,1
500726.nif,85,,03000000010000404002000000f9312e4035ecb7bebef67c3f19d407bfdaf1dcbfae308dbfb0433a42c3b8323f02000000f9312e4035ecb7bebef67c3f19d407bfdaf1dcbfae308dbfb0433a42c3b8323f02000000,1,0,0,0,19,1
500725.nif,85,,03000000010000404002000000683f9e3f0f457540d2c6bfc039b3583f0000000040bea13e351efb42c3b8323f02000000683f9e3f0f457540d2c6bfc039b3583f0000000040bea13e351efb42c3b8323f02000000,1,0,0,0,19,1
500724.nif,85,,030000000100004040020000000b2460c0d387e6bf3828263d8b8a903fe104eb3e00000000508dc942cce92c3f020000000b2460c0d387e6bf3828263d8b8a903fe104eb3e00000000508dc942cce92c3f02000000,1,0,0,0,17,1
500723.nif,85,,03000000010000404002000000df8989c04d3234403d0b5ebf35fa0e3ebdc3903f0d6735bfeeab8942c3b8323f02000000df8989c04d3234403d0b5ebf35fa0e3ebdc3903f0d6735bfeeab8942c3b8323f02000000,1,0,0,0,17,1
500722.nif,85,,03000000010000404002000000cdcc703f73119bbf79e68d3eb74b603f6c193bc0dedeb9bc7dbf2442c3b8323f02000000cdcc703f73119bbf79e68d3eb74b603f6c193bc0dedeb9bc7dbf2442c3b8323f02000000,1,0,0,0,17,1
500721.nif,85,,030000000100004040020000007c38064185b60041cb9036c298ffa73e00000000706c4ebf93787243c3b8323f020000007c38064185b60041cb9036c298ffa73e00000000706c4ebf93787243c3b8323f02000000,1,0,0,0,17,1
500720.nif,85,,03000000010000404002000000e15d3e3f0a689ebfa08815beff48de3fd25a2cc000000000162a4642c3b8323f02000000e15d3e3f0a689ebfa08815beff48de3fd25a2cc000000000162a4642c3b8323f02000000,1,0,0,0,17,1
500719.nif,85,,030000000100004040020000007e00b1401f8552413a237ec17effd13ffa7128bf35fa8ebc0e9d9c43c3b8323f020000007e00b1401f8552413a237ec17effd13ffa7128bf35fa8ebc0e9d9c43c3b8323f02000000,1,0,0,0,17,1
500718.nif,85,,03000000010000404002000000f5db8f3fa297fdbf7ac786c09ff4c93f2d4d37c0d9e997be713dd442c3b8323f02000000f5db8f3fa297fdbf7ac786c09ff4c93f2d4d37c0d9e997be713dd442c3b8323f02000000,1,0,0,0,18,1
500717.nif,85,,03000000010000404002000000c9c6233f3fc6d03f54ffd0bec007ae3f89c3e4bec8ad543e3108d742c3b8323f02000000c9c6233f3fc6d03f54ffd0bec007ae3f89c3e4bec8ad543e3108d742c3b8323f02000000,1,0,0,0,18,1
317828.nif,121,,03000000010000404003000000d7864c405af0ce4017b8203f8a6ca4bddca2e1bfb945a7c066889742c2b8323f02000000ae0d993f5af0ce4017b8203f8a6ca4bddca2e1bfa3e1a6c066889742c2b8323f02000000b8588dbf5af0ce40d7fa54408c92d5be9538fcbf283cb5c032772342c2b8323f02000000,1,0,0,0,26,1
238529.nif,85,,0300000001000040400200000006f59c404558e64161e3b8c223989a3e34514fbd00000000a4e01b44c3b8323f0200000006f59c404558e64161e3b8c223989a3e34514fbd00000000a4e01b44c3b8323f02000000,1,0,0,0,91,1
501485.nif,85,,0300000001000040400200000006f59c404558e64161e3b8c223989a3e34514fbd00000000a4e01b44c3b8323f0200000006f59c404558e64161e3b8c223989a3e34514fbd00000000a4e01b44c3b8323f02000000,1,0,0,0,91,1
497460.nif,121,,0300000001000040400300000002d490bf4486e13f7363a8c000000000000000000000000006123842c2b8323f01000000fd309a3f60cda640ff0441c06977ac3e0c67b53efed331bf25f50d42c2b8323f01000000fd309a3f60cda640ff0441c019d4873d0c67b53efed331bfb150a641c2b8323f01000000,1,0,0,0,35,1
498955.nif,85,,030000000100004040020000007a50503e42b591bebbed9ebffed3313fa692ab3e9387f7be9c33a841ef976e3f010000007a50503e42b591bebbed9ebffed3313fa692ab3e9387f7be9c33a841ef976e3f01000000,1,0,0,0,17,1
500119.nif,85,,03000000010000404002000000b6da033f38f8cc401d5a26c1a792ab3e89c3e4bb8bff3c3fe5728342c3b8323f01000000b6da033f38f8cc401d5a26c1a792ab3e89c3e4bb8bff3c3fe5728342c3b8323f01000000,1,0,0,0,17,1
497459.nif,121,,03000000010000404003000000acad2ac18485aebdab5bed3e88c3e4bc9656e8bd7c4ecdbf6114b342a9ce033f02000000fed4ffc03563c4c027a061c0c2b8b23ea692abbcf2d346bf57aca942a9ce033f020000003108a3c03563c4c0e8d9dcbfc2b8b23ea692abbc75ce57bf7a251242c2b8323f02000000,1,0,0,0,46,1
584602.nif,85,,030000000100004040020000003676f93f0c3c63407c2c1fc004a3223e9f7f9dbfc343863ff44c9b42c3b8323f02000000d1ce79bf64e941407c2c1fc004a3223e9f7f9dbfdedeb93ff44c9b42c3b8323f02000000,1,0,0,0,26,1
30451.nif,85,,03000000010000404002000000c80c4f3d655c9c3dd3fafbbdfb04c13d3fa0b53f0f85a1bf0b247441c71a3c3f01000000c80c4f3d655c9c3dd3fafbbdfb04c13d3fa0b53f0f85a1bf0b247441c71a3c3f01000000,1,0,0,0,17,1
41090.nif,121,,03000000010000404003000000db32c8bea33f743f68dc1cc1000000000000000000000000776d3442135c573f010000009626813fd53f743f68dc0cc1920a863e88c3643c63820abf8e462242135c573f010000003fe389406076434068dc04c1c092013f35fa0e3d71ff66bfc1792342c2b8323f01000000,1,0,0,0,23,1
155495.nif,121,,030000000100004040030000006e69313fc2a6b63e52b835c1f0976e3f5077d6bd651523bf5eba2743c3b8b23e01000000fc4c823d4d1019c0fca90ec1db0fc93e5077d6bd27678bbdfce9b6429756e83e010000004dbea13f9a779e41964360c1d9d3703f2d5c2dbed14b363ef8d33942c3b8323f01000000,1,0,0,0,67,1
241657.nif,121,,030000000100004040030000006b4810bf61542a4108ec27c2a792abbb89c364bb01fae23eeeacb5438477023f02000000301224c061542a413b1f3dc2bb1a513e5077d6bdc829b2c021a0ad43e5d3db3e02000000363cd5c061542a416f5234c2bb1a513e5077d6bd7a216bc0e9e6e142c3b8323f02000000,1,0,0,1,83,1
499035.nif,85,,03000000010000404002000000f0dc4340ce88354189d253c2000000000000000000000000c19aae43c3b8323f03000000f0dc4340ce88354189d265c20000000000000000077213bff48d8343c3b8323f03000000,1,0,0,0,69,1
41076.nif,121,,03000000010000404003000000faf2e6bf904ee93f17bccbc0a9b8dc3efb04c13d000000001f85b542c3b8323f01000000faf2e6bf904ee93ff48988bf01fae23e7b3061be7cd9203fec518642c3b8323f01000000b0ac26c0b9366c3fc156d5bf06c9533f9ff4c9bef1402e3fd7a32c42c3b8323f01000000,1,0,0,0,50,1
238570.nif,121,,030000000100004040030000007e57c0bfa12d75405d6db3c0c5dee33e89c3e43be3adaabea470ef42f735d03e020000007e57c0bfa12d75405d6db3c0c5dee33e89c3e43be3adaabea470ef42f735d03e020000000aa2fe3ea12d7540bada66c0c5dee33e850a1bbf69772c3fd7a3ac42f735d03e02000000,1,0,0,1,141,1
241652.nif,121,,030000000100004040030000004e7ecbbe082097408a1f3dc025be4bbfa6922b3c1a6f65c046f672427b46083f010000004e7ecbbe5b9960bf5f2988c09a1d94bfa6922b3c35f35dc0cbe1f442c2b8b23e01000000c806d23d5b9960bf925c9bc0228273bf999240bfcdc587c058b9d64160b3193f01000000,1,0,0,0,20,1
497458.nif,121,,03000000010000404003000000884b5e3f98c01540f30242c0733b3fbe3a5c18bf5228db3f06a19342db0fc93e01000000884b5e3f98c01540f30242c0733b3fbe3a5c18bf5228db3f6d078242db0fc93e0100000048f91d4098c01540b3d2d0bf733b3fbe3a5c18bf5228db3fa6db3042db0fc93e01000000,1,0,0,0,17,1
238500.nif,85,,03000000010000404002000000e2a31d4111c7b9415ae46fc26c9dddbe89c3e4bc72ff66c0146e1143c3b8323f01000000e2a31d4111c7b9415ae46fc26c9dddbe89c3e4bc72ff66c0146e1143c3b8323f01000000,1,0,0,1,67,1
169725.nif,85,,030000000100004040020000000000000000000000ede48dbddb0fc93f00000000000000002ce52842c2b8323f020000000000000000000000ede48dbdce9ab13f00000000077293be5f183a42c2b8323f02000000,1,0,0,0,22,1
504660.nif,121,,03000000010000404003000000807d0c402f4d213fd9b1a5bf5d0ada3e35fa0e3ef3665fbf6dc503420998443f01000000ac8f4b3f96b3073fd9b1a5bf438d923f35fa0ebe62d9cabe0ebeda41d8d3703f01000000ac8f4b3f96b3073f632847be41dc0d40a4e96b3e6146b2400ebef241c2b8323f01000000,1,0,0,0,15,1
493474.nif,85,,030000000100004040020000004642e8c0cd3b75414ca601c2556cf83e000000002f82de3ed1a2c743c2b8323f020000004642e8c0cd3b75414ca601c2556cf83e000000002f82de3ed1a2c743c2b8323f02000000,1,0,0,0,16,1
493477.nif,85,,030000000100004040020000001826dec097905341e7bb08c242e4d23e000000009387f73e5c6fcb43c2b8323f020000001826dec097905341e7bb08c242e4d23e000000009387f73e5c6fcb43c2b8323f02000000,1,0,0,0,16,1
493387.nif,85,,0300000001000040400200000015006f4046b110419790d2c13946f13e6e461d3d0bbef5bef0978743c2b8323f0200000015006f4046b110419790d2c13946f13e6e461d3d0bbef5bef0978743c2b8323f02000000,1,0,0,0,17,1
493456.nif,85,,03000000010000404002000000e36b1fbef92d7a3ea45f94c184f4f33ea6922b3cdcb808bf7388d143c2b8323f02000000e36b1fbef92d7a3ea45f94c184f4f33ea6922b3cdcb808bf7388d143c2b8323f02000000,1,0,0,0,17,1
493462.nif,85,,0300000001000040400200000027c2a4c061cf1e411d5ab7c1a4e9eb3e00000000fd2af23e0c42dd43c2b8323f0200000027c2a4c061cf1e411d5ab7c1a4e9eb3e00000000fd2af23e0c42dd43c2b8323f02000000,1,0,0,0,17,1
493523.nif,85,,030000000100004040020000008aabd94020d26441789cf1c184f4f33e97ffa73df40f1fbf8b6ced43c2b8323f030000008aabd94020d26441789cf1c184f4f33e97ffa73df40f1fbf8b6ced43c2b8323f03000000,1,0,0,0,18,1
397004.nif,85,,030000000100004040020000000600003674247f41508ddec20000000000000000000000000c72eb43c3b8323f020000000600003674247f41508ddec20000000000000000bdc310bf0cf2c243c3b8323f02000000,1,0,0,0,84,1
585001.nif,121,,030000000100004040030000005646e3befe65794001cd9fc135fa0e3edede39bd869db33e89c1a042c3b8323f010000005646e3befe65794001cd9fc135fa0e3edede39bd869db33e89c1a042c3b8323f010000005646e3befe65794001cd9fc135fa0e3edede39bd869db33e89c1a042c3b8323f01000000,1,0,0,0,15,1
531935.nif,85,,0300000001000040400200000065a539be7e519a3e64dd9cc10000000000000000000000005e5ab042c3b8323f02000000aa9a8fc0e3df94408a1f94c1a5e96b3e01fa623e00000000df8fe142c3b8323f02000000,1,0,0,0,12,1
531938.nif,85,,03000000010000404002000000bd6e0dbf55a4aa3fd34de7c10000000000000000000000001fc5e442c3b8323f01000000bd6e0dbf55a4aa3fd34de7c10000000000000000000000001fc5e442c3b8323f01000000,1,0,0,0,12,1
531939.nif,85,,03000000010000404002000000020f6c3e0176c4bd9b66a9c1000000000000000000000000a8c6de42c3b8323f01000000020f6c3e0176c4bd9b66a9c1000000000000000000000000a8c6de42c3b8323f01000000,1,0,0,0,12,1
531940.nif,85,,0300000001000040400200000086a9413f5ef4b13f5d5c09c200000000000000000000000085ab0943c3b8323f0100000086a9413f5ef4b13f5d5c09c200000000000000000000000085ab0943c3b8323f01000000,1,0,0,0,12,1
531941.nif,85,,03000000010000404002000000488a10bf7407ad3fadfa9fc1000000000000000000000000c580b742c3b8323f01000000488a10bf7407ad3fadfa9fc1000000000000000000000000c580b742c3b8323f01000000,1,0,0,0,12,1
531942.nif,85,,030000000100004040020000000a4b81c0303b1041984cabc12d5cad3e25be4b3e00000000c5600343c3b8323f010000000a4b81c0303b1041984cabc12d5cad3e25be4b3e00000000c5600343c3b8323f01000000,1,0,0,0,17,1
531943.nif,85,,03000000010000404002000000ece91fc1a52c20412aa9dfc12d5cad3e25be4b3e00000000c5003643c3b8323f01000000ece91fc1a52c20412aa9dfc12d5cad3e25be4b3e00000000c5003643c3b8323f01000000,1,0,0,0,12,1
529695.nif,85,,0300000001000040400200000046eb8bc084bb93402f6e40c1fb04413e205c423f00000000d3fcc142d9e9173f0200000046eb8bc084bb93402f6e40c1fb04413e205c423f0000000071bd9842c3b8323f02000000,1,0,0,0,15,1
531038.nif,85,,03000000010000404002000000810482c1cd75b24080d8a23ea5e9eb3ea792abbca792ab3d3d8c8a42c3b8323f01000000810482c1cd75b24080d8a23ea5e9eb3ea792abbca792ab3d3d8c8a42c3b8323f01000000,1,0,0,0,12,1
491098.nif,85,,03000000010000404002000000868e2d3e074e8bc1f69722c19f12b6bf000000000000000052488a43c2b8323f02000000868e2d3e074e8bc1f69722c19f12b6bf000000000000000052488a43c2b8323f02000000,1,0,0,0,20,1
491092.nif,85,,0300000001000040400200000027310ac0363c55c13e7a373fb869ccbf00000000dd35fabde15ab943c2b8323f0200000027310ac0363c55c13e7a373fb869ccbf000000005346473fe11a8543c2b8323f02000000,1,0,0,0,17,1
491106.nif,85,,030000000100004040020000001ff4f0bf459c3e3ed76910c10000000000000000000000000000c842c2b8323f020000005ef23fbea1dbdd40917ec2c095c34f3f00000000ebc87dbe5bd3c242c2b8323f02000000,1,0,0,0,20,1
491113.nif,85,,0300000001000040400200000029b3a5bfd0443241585632c0e21a923f00000000000000009a179642c2b8323f0200000029b3a5bfd0443241585632c0e21a923f00000000000000009a17bf42c2b8323f02000000,1,0,0,0,21,1
491120.nif,85,,0300000001000040400200000023f7303f36cd8441f03398404ba0a03f00000000000000004ec23d43c2b8323f02000000d97c1c40fafe9141d40efa401eabbd3f00000000dd35fabe93f81f43c2b8323f02000000,1,0,0,0,17,1
529721.nif,85,,03000000010000404002000000c00935be2ea9fa3e63ff8bc1000000000000000000000000b5c69142c3b8323f01000000c00935be2ea9fa3e63ff8bc1000000000000000000000000b5c69142c3b8323f01000000,1,0,0,0,12,1
531928.nif,85,,03000000010000404002000000dc2913c06a1395405beb29c02d5cad3e25be4b3e00000000d9df3d42c3b8323f01000000dc2913c06a1395405beb29c02d5cad3e25be4b3e00000000d9df3d42c3b8323f01000000,1,0,0,0,12,1
531932.nif,85,,030000000100004040020000005f469dbf49a217405c3d8ac02d5cad3e25be4b3e000000002d81a942c3b8323f010000005f469dbf49a217405c3d8ac02d5cad3e25be4b3e000000002d81a942c3b8323f01000000,1,0,0,0,12,1
176570.nif,85,,03000000010000404002000000e8d966c1ea0475416a5ee6c100000000000000005815383f17794443c3b8323f01000000864986410cc8b23fb37bfbc119d487be63d9cabee07152bf4a2c0343c3b8323f01000000,1,0,0,0,34,1
169583.nif,85,,030000000100004040020000001d1f213fd460c6bfefc945c100000000000000000000000028be8742c2b8323f0200000064e9b340d460c6bfd26f30c100000000135cd7be00000000c78b5842c2b8323f02000000,1,0,0,0,15,1
182456.nif,85,,03000000010000404002000000182166c0b1fa3bbfd044edc000000000000000005a3be93ea64a4042c2b8323f020000000187c0bf9eea0640d044edc000000000000000009430b7beef380342c2b8323f02000000,1,0,0,0,15,1
175156.nif,85,,030000000100004040020000005fef16408cf8aec049a23d40bf7415c00b41843e7777173f12434e43c2b8323f02000000db130c3ff5b9c8c02bdef4bf20d1eebf0000000019d407bf1fc50643c2b8323f02000000,1,0,0,0,22,1
531924.nif,85,,030000000100004040020000009b114fbd2f15cbbe0befc2beb90316c0db0fc9bfdb0fc9bf10e98c41c3b8323f0100000073a0173f3675fe3e906b63bee21a123fd9e9973e00000000ef385141c3b8323f01000000,1,0,0,0,12,1
531921.nif,85,,03000000010000404002000000e09ca53f85ceafc05fb59ec08830cc3f707b444000000000e928c542c3b8323f01000000f393d2bf2788d8c0e69634c066338f3f707b444000000000d8619742c3b8323f01000000,1,0,0,0,12,1
531914.nif,85,,030000000100004040020000000008923bc45fdbbfab952bc000000000000000000000000020416141c2b8323f010000000008923bc45fdbbfab952bc000000000000000000000000020416141c2b8323f01000000,1,0,0,0,12,1
175376.nif,85,,03000000010000404002000000de55b7bea01a83c0d1a292c100000000000000008f3b153ff668f642c3b8323f01000000de55b7bea01a83c0d1a292c10000000000000000aa619cbe299cab42c3b8323f01000000,1,0,0,0,12,1
406982.nif,85,,030000000100004040020000006f846dbf1d033840ffa11bc1c2b8b23efcad00bde3adaa3e31089742c2b8323f020000006f846dbf1d033840ffa11bc1c2b8b23efcad00bde3adaa3e31089742c2b8323f02000000,1,0,0,0,15,1
406999.nif,85,,030000000100004040020000005f5eb43fe5443340d7a318c2ee71bd3d000000000000000046d636436515233f010000005f5eb43fe54433400ad711c2ee71bd3d000000006e461dbf79090c436515233f01000000,1,0,0,0,15,1
407006.nif,85,,0300000001000040400200000021b01ac0ac1c8abffc29d3c1000000000000000000000000ec91f442c3b8323f0100000021b01ac0ac1c8abf2f5dc6c1000000000000000000000000ec91af42c3b8323f01000000,1,0,0,0,15,1
407009.nif,85,,0300000001000040400200000068cc74bf090a1241c8cd4cc057829f3f7b4608bfa11afb3e79e9f242c3b8323f0100000068cc74bf090a1241c8cd4cc057829f3f7b4608bffb04413dac1cbb42c3b8323f01000000,1,0,0,0,15,1
407012.nif,85,,0300000001000040400200000008ac6cbf96a605413eb2d9bddedeb93f0000000000000000aa71fd42c3b8323f0100000008ac6cbf96a605413eb2d9bddedeb93f0000000000000000440bc442c3b8323f01000000,1,0,0,0,15,1
512582.nif,85,,03000000010000404002000000f298064108bd8f41325510c14a82b43fc8add4be00000000f638ff43c3b8323f01000000f298064108bd8f41325510c14a82b43fc8add4be00000000f638ff43c3b8323f01000000,1,0,1,0,69,1
513967.nif,85,,03000000010000404002000000f298064108bd8f41325510c14a82b43fc8add4be00000000f638ff43c3b8323f01000000f298064108bd8f41325510c14a82b43fc8add4be00000000f638ff43c3b8323f01000000,1,0,1,0,75,1
536667.nif,85,,030000000100004040020000005665734098ee164162dbc63fc44bcb3ffdad803cae300dbf17794544c3b8323f020000005665734098ee164162dbc63fc44bcb3ffdad803cae300dbf17794544c3b8323f02000000,1,0,0,0,33,1
536676.nif,85,,030000000100004040020000006626dbc2bc8559424df350c07a9dc83f00000000df698d3f3dbaf043c3b8323f010000006626dbc2bc8559424df350c07a9dc83f00000000df698d3f3dbaf043c3b8323f01000000,1,0,0,0,33,1
536685.nif,85,,03000000010000404002000000605683c245c711426683e03fdb0fc93f00000000ff5e853fe19a9e43c3b8323f01000000605683c245c711426683e03fdb0fc93f00000000ff5e853fe19a9e43c3b8323f01000000,1,0,0,0,35,1
536694.nif,85,,030000000100004040020000006059ddbf0d89f33f6a134b40728aba3f000000006e461d3f62305343c3b8323f010000006059ddbf0d89f33f6a134b40728aba3f000000006e461d3f62305343c3b8323f01000000,1,0,0,0,32,1
536701.nif,85,,030000000100004040020000003c33013f26fc1c4085424e408bffbc3f00000000d14bb6be98bea043c3b8323f010000003c33013f26fc1c4085424e408bffbc3f00000000d14bb6be98bea043c3b8323f01000000,1,0,0,0,32,1
536708.nif,85,,030000000100004040020000007c7e103fe605404096044c408c1da93f00000000cb5694be3974a243c3b8323f010000007c7e103fe605404096044c408c1da93f00000000cb5694be3974a243c3b8323f01000000,1,0,0,0,32,1
546142.nif,85,,030000000100004040020000005665734098ee164162dbc63fc44bcb3ffdad803cae300dbf17794544c3b8323f020000005665734098ee164162dbc63fc44bcb3ffdad803cae300dbf17794544c3b8323f02000000,1,0,0,0,33,1
546149.nif,85,,030000000100004040020000005665734098ee164162dbc63fc44bcb3ffdad803cae300dbf17794544c3b8323f020000005665734098ee164162dbc63fc44bcb3ffdad803cae300dbf17794544c3b8323f02000000,1,0,0,0,33,1
381331.nif,85,,03000000010000404002000000040a0ebc62679740871621c1920a063f00000000000000009bd58a42c3b8323f01000000040a0ebc01a42440979023c104a3a23e00000000000000004c373842c3b8323f01000000,1,0,0,0,15,1
531031.nif,85,,03000000010000404002000000288224bf28b8a43fbc911fc084f4f33e0f8d663e000000003dcacc42c3b8323f01000000288224bf28b8a43fbc911fc084f4f33e0f8d663e000000003dcacc42c3b8323f01000000,1,0,0,0,12,1
387337.nif,85,,0300000001000040400200000046089fbec5b93cbd6b1a99c10000000000000000e3ad2abfe8ea9542c3b8323f0100000046089fbefab93cbd6b1a99c10000000000000000e3ad2abfd0d56d42c3b8323f01000000,1,0,0,0,15,1
498895.nif,85,,0300000001000040400200000066664640863dfe409695b5c04a82b43ef366dfbec6f48a3f5868a6426515233f0100000066664640863dfe409695b5c04a82b43ef366dfbec6f48a3f5868a6426515233f01000000,1,0,0,0,16,1
581205.nif,85,,03000000010000404002000000ffeaf93ebdc614408dee9cbfd3878e3f8a6ca4bdb5252fbe38e78842c3b8323f02000000ffeaf93ebdc614408dee9cbfd3878e3f8a6ca4bdb5252fbe38e78842c3b8323f02000000,1,0,0,0,29,1
581212.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581216.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581220.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581224.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581228.nif,85,,03000000010000404002000000ffeaf93ebdc614408dee9cbfd3878e3f8a6ca4bdb5252fbe38e78842c3b8323f02000000ffeaf93ebdc614408dee9cbfd3878e3f8a6ca4bdb5252fbe38e78842c3b8323f02000000,1,0,0,0,29,1
581232.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581236.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581240.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581244.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581248.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581252.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581256.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581260.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
581264.nif,85,,03000000010000404002000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000f1d81b3f89412240e3c29dbfd3878e3f8a6ca4bdb5252fbe8293a742c3b8323f02000000,1,0,0,0,29,1
588466.nif,85,,03000000010000404002000000cf14224005a0f63cecb417c10000000025be4bbe47465c3f0a97a742c3b8323f01000000cf14224005a0f63cecb417c10000000025be4bbe47465c3f0a97a742c3b8323f01000000,1,0,0,0,18,1
588469.nif,85,,03000000010000404002000000f8fc5ec01b474840cab20ec25077d63c89c3643b34514f3f1fe5024325be4b3f01000000f8fc5ec01b474840cab20ec25077d63c89c3643b34514f3f1fe5024325be4b3f01000000,1,0,0,0,18,1
470632.nif,85,,03000000010000404002000000d72f424057ec4340481029c263828abe7cd9a0bd67420540c540d143c2b8323f02000000d72f424057ec4340481029c263828abe7cd9a0bd67420540c540d143c2b8323f02000000,1,0,0,0,27,1
