TYPE_NAME,FIELD_NAME,COL,HIST,MOD
NiPSysAirFieldInheritVelocityCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysAirFieldModifier,Air Friction,PRESENCE,ABSENT,present
NiPSysAirFieldModifier,Component Only,PRESENCE,ABSENT,present
NiPSysAirFieldModifier,Direction,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysAirFieldModifier,Enable Spread,PRESENCE,ABSENT,present
NiPSysAirFieldModifier,Inherit Rotation,PRESENCE,ABSENT,present
NiPSysAirFieldModifier,Inherit Velocity,PRESENCE,ABSENT,present
NiPSysAirFieldModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysAirFieldModifier,Spread,PRESENCE,ABSENT,present
NiPSysAirFieldModifier,Unknown Boolean 1,PRESENCE,present,ABSENT
NiPSysAirFieldModifier,Unknown Boolean 2,PRESENCE,present,ABSENT
NiPSysAirFieldModifier,Unknown Boolean 3,PRESENCE,present,ABSENT
NiPSysAirFieldModifier,Unknown Float 2,PRESENCE,present,ABSENT
NiPSysAirFieldModifier,Unknown Float 3,PRESENCE,present,ABSENT
NiPSysAirFieldModifier,Unknown Float 4,PRESENCE,present,ABSENT
NiPSysAirFieldSpreadCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysAirFieldSpreadCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysAirFieldSpreadCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysBombModifier,Bomb Axis,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysBombModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysBoundUpdateModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysBoxEmitter,Initial Color,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
NiPSysBoxEmitter,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysBoxEmitter,Unknown QQSpeed Floats,PRESENCE,ABSENT,present
NiPSysCollider,Collider Object,LINK_REF_ROLE,Ref->NiNode,Ref->NiAVObject
NiPSysCollider,Next Collider,LINK_REF_ROLE,Ref->NiObject,Ref->NiPSysCollider
NiPSysCollider,Parent,LINK_REF_ROLE,Ref->NiObject,Ref->NiPSysColliderManager
NiPSysColliderManager,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysColorModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysCylinderEmitter,Initial Color,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
NiPSysCylinderEmitter,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysCylinderEmitter,Unknown QQSpeed Floats,PRESENCE,ABSENT,present
NiPSysData,Added Particles Base,PRESENCE,ABSENT,present
NiPSysData,Aspect Flags,PRESENCE,ABSENT,present
NiPSysData,Aspect Ratio,INHERITED_FROM,SELF,NiParticlesData
NiPSysData,BS Data Flags,PRESENCE,ABSENT,present
NiPSysData,Bitangents,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysData,Bounding Sphere,PRESENCE,ABSENT,present
NiPSysData,Center,PRESENCE,present,ABSENT
NiPSysData,DIV2 Floats,PRESENCE,ABSENT,present
NiPSysData,Data Flags,APPLIES_TO_10_1_0_0,False,UNRESOLVED
NiPSysData,Extra Vectors Flags,PRESENCE,present,ABSENT
NiPSysData,Group ID,PRESENCE,ABSENT,present
NiPSysData,Has DIV2 Floats,PRESENCE,ABSENT,present
NiPSysData,Has Rotation Speeds,PRESENCE,ABSENT,present
NiPSysData,Has Rotations 2,PRESENCE,present,ABSENT
NiPSysData,Has Subtexture Offset UVs,PRESENCE,present,ABSENT
NiPSysData,Has Texture Indices,PRESENCE,ABSENT,present
NiPSysData,Has UV Quadrants,PRESENCE,present,ABSENT
NiPSysData,Has Unknown Floats 3,PRESENCE,present,ABSENT
NiPSysData,Material CRC,PRESENCE,ABSENT,present
NiPSysData,Normals,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysData,Num Added Particles,PRESENCE,ABSENT,present
NiPSysData,Num Subtexture Offset UVs,PRESENCE,present,ABSENT
NiPSysData,Num Subtexture Offsets,FIELD_TYPE,byte,uint
NiPSysData,Num Subtexture Offsets,FIELD_WIDTH_IF_FIXED,1,4
NiPSysData,Num UV Quadrants,PRESENCE,present,ABSENT
NiPSysData,Num UV Sets,APPLIES_TO_10_1_0_0,True,False
NiPSysData,Num UV Sets,FIELD_TYPE,byte,ushort
NiPSysData,Num UV Sets,FIELD_WIDTH_IF_FIXED,1,2
NiPSysData,Particle Descriptions,PRESENCE,present,ABSENT
NiPSysData,Particle Info,PRESENCE,ABSENT,present
NiPSysData,Radii,APPLIES_TO_10_1_0_0,True,UNRESOLVED
NiPSysData,Radius,PRESENCE,present,ABSENT
NiPSysData,Rotation Angles,APPLIES_TO_10_1_0_0,True,UNRESOLVED
NiPSysData,Rotation Axes,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysData,Rotation Speeds,PRESENCE,ABSENT,present
NiPSysData,Rotations,APPLIES_TO_10_1_0_0,True,UNRESOLVED
NiPSysData,Rotations,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
NiPSysData,Rotations 2,PRESENCE,present,ABSENT
NiPSysData,Sizes,APPLIES_TO_10_1_0_0,True,UNRESOLVED
NiPSysData,Speed to Aspect Aspect 2,PRESENCE,ABSENT,present
NiPSysData,Speed to Aspect Speed 1,PRESENCE,ABSENT,present
NiPSysData,Speed to Aspect Speed 2,PRESENCE,ABSENT,present
NiPSysData,Subtexture Offset UVs,PRESENCE,present,ABSENT
NiPSysData,Subtexture Offsets,PRESENCE,ABSENT,present
NiPSysData,Tangents,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysData,UV Quadrants,PRESENCE,present,ABSENT
NiPSysData,UV Sets,FIELD_WIDTH_IF_FIXED,8,var(unknown-type)
NiPSysData,UV Sets,ARRAY_RELATION,array per (Num UV Sets & 63),array per ((Data Flags #BITAND# 63) #BITOR# (BS Data Flags #BITAND# 1))
NiPSysData,Unknown 13 shorts,PRESENCE,present,ABSENT
NiPSysData,Unknown Byte 1,PRESENCE,present,ABSENT
NiPSysData,Unknown Byte 2,PRESENCE,present,ABSENT
NiPSysData,Unknown Byte 4,PRESENCE,present,ABSENT
NiPSysData,Unknown Floats 3,PRESENCE,present,ABSENT
NiPSysData,Unknown Int,PRESENCE,present,ABSENT
NiPSysData,Unknown Int 2,PRESENCE,present,ABSENT
NiPSysData,Unknown Int 4,PRESENCE,present,ABSENT
NiPSysData,Unknown Int 5,PRESENCE,present,ABSENT
NiPSysData,Unknown Int 6,PRESENCE,present,ABSENT
NiPSysData,Unknown Link,PRESENCE,present,ABSENT
NiPSysData,Unknown QQSpeed Byte 1,PRESENCE,ABSENT,present
NiPSysData,Unknown QQSpeed Byte 2,PRESENCE,ABSENT,present
NiPSysData,Unknown Short 1,PRESENCE,present,ABSENT
NiPSysData,Unknown Short 2,PRESENCE,present,ABSENT
NiPSysData,Unknown Short 3,PRESENCE,present,ABSENT
NiPSysData,Unknown Vector,PRESENCE,ABSENT,present
NiPSysData,Vertex Colors,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
NiPSysData,Vertices,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysDragFieldModifier,Direction,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysDragFieldModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysDragFieldModifier,Use Direction,PRESENCE,ABSENT,present
NiPSysDragFieldModifier,Use Direction?,PRESENCE,present,ABSENT
NiPSysDragModifier,Drag Axis,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysDragModifier,Drag Object,PRESENCE,ABSENT,present
NiPSysDragModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysDragModifier,Parent,PRESENCE,present,ABSENT
NiPSysEmitter,Initial Color,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
NiPSysEmitter,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysEmitter,Unknown QQSpeed Floats,PRESENCE,ABSENT,present
NiPSysEmitterCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysEmitterCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysEmitterCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysEmitterCtlrData,Active Keys,PRESENCE,ABSENT,present
NiPSysEmitterCtlrData,Birth Rate Keys,PRESENCE,ABSENT,present
NiPSysEmitterCtlrData,Float Keys?,PRESENCE,present,ABSENT
NiPSysEmitterCtlrData,Num Active Keys,PRESENCE,ABSENT,present
NiPSysEmitterCtlrData,Num Visibility Keys?,PRESENCE,present,ABSENT
NiPSysEmitterCtlrData,Visibility Keys?,PRESENCE,present,ABSENT
NiPSysEmitterDeclinationCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysEmitterDeclinationCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysEmitterDeclinationCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysEmitterDeclinationVarCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysEmitterDeclinationVarCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysEmitterDeclinationVarCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysEmitterInitialRadiusCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysEmitterInitialRadiusCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysEmitterInitialRadiusCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysEmitterLifeSpanCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysEmitterLifeSpanCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysEmitterLifeSpanCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysEmitterPlanarAngleCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysEmitterPlanarAngleCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysEmitterPlanarAngleCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysEmitterPlanarAngleVarCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysEmitterPlanarAngleVarCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysEmitterPlanarAngleVarCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysEmitterSpeedCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysEmitterSpeedCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysEmitterSpeedCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysFieldAttenuationCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysFieldAttenuationCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysFieldAttenuationCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysFieldMagnitudeCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysFieldMagnitudeCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysFieldMagnitudeCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysFieldMaxDistanceCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysFieldMaxDistanceCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysFieldMaxDistanceCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysFieldModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysGravityFieldModifier,Direction,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysGravityFieldModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysGravityModifier,Gravity Axis,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysGravityModifier,Gravity Object,LINK_REF_ROLE,Ref->NiNode,Ref->NiAVObject
NiPSysGravityModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysGravityModifier,Unknown Byte,PRESENCE,present,ABSENT
NiPSysGravityModifier,World Aligned,PRESENCE,ABSENT,present
NiPSysGravityStrengthCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysGravityStrengthCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysGravityStrengthCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysGrowFadeModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysInitialRotAngleCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysInitialRotAngleCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysInitialRotAngleCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysInitialRotAngleVarCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysInitialRotAngleVarCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysInitialRotAngleVarCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysInitialRotSpeedCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysInitialRotSpeedCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysInitialRotSpeedCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysInitialRotSpeedVarCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysInitialRotSpeedVarCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysInitialRotSpeedVarCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysMeshEmitter,Emission Axis,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysMeshEmitter,Emitter Meshes,FIELD_TYPE,Ref,Ptr
NiPSysMeshEmitter,Emitter Meshes,LINK_REF_ROLE,Ref->NiTriBasedGeom,Ref->NiAVObject
NiPSysMeshEmitter,Initial Color,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
NiPSysMeshEmitter,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysMeshEmitter,Unknown QQSpeed Floats,PRESENCE,ABSENT,present
NiPSysMeshUpdateModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysModifierActiveCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysModifierActiveCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysModifierActiveCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysModifierBoolCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysModifierBoolCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysModifierBoolCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysModifierCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysModifierCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysModifierCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysModifierFloatCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysModifierFloatCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysModifierFloatCtlr,Manager Controlled,PRESENCE,ABSENT,present
NiPSysPartSpawnModifier,Active,PRESENCE,ABSENT,present
NiPSysPartSpawnModifier,Name,PRESENCE,ABSENT,present
NiPSysPartSpawnModifier,Order,PRESENCE,ABSENT,present
NiPSysPartSpawnModifier,Particles Per Second,PRESENCE,ABSENT,present
NiPSysPartSpawnModifier,Spawner,PRESENCE,ABSENT,present
NiPSysPartSpawnModifier,Target,PRESENCE,ABSENT,present
NiPSysPartSpawnModifier,Time,PRESENCE,ABSENT,present
NiPSysPlanarCollider,Collider Object,LINK_REF_ROLE,Ref->NiNode,Ref->NiAVObject
NiPSysPlanarCollider,Next Collider,LINK_REF_ROLE,Ref->NiObject,Ref->NiPSysCollider
NiPSysPlanarCollider,Parent,LINK_REF_ROLE,Ref->NiObject,Ref->NiPSysColliderManager
NiPSysPlanarCollider,X Axis,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysPlanarCollider,Y Axis,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysPositionModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysRadialFieldModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysRadialFieldModifier,Radial Type,FIELD_TYPE,int,float
NiPSysResetOnLoopCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysResetOnLoopCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysRotationModifier,Axis,PRESENCE,ABSENT,present
NiPSysRotationModifier,Initial Axis,PRESENCE,present,ABSENT
NiPSysRotationModifier,Initial Rotation Angle,PRESENCE,present,ABSENT
NiPSysRotationModifier,Initial Rotation Angle Variation,PRESENCE,present,ABSENT
NiPSysRotationModifier,Initial Rotation Speed,PRESENCE,present,ABSENT
NiPSysRotationModifier,Initial Rotation Speed Variation,PRESENCE,present,ABSENT
NiPSysRotationModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysRotationModifier,Random Axis,PRESENCE,ABSENT,present
NiPSysRotationModifier,Random Initial Axis,PRESENCE,present,ABSENT
NiPSysRotationModifier,Rotation Angle,PRESENCE,ABSENT,present
NiPSysRotationModifier,Rotation Angle Variation,PRESENCE,ABSENT,present
NiPSysRotationModifier,Rotation Speed,PRESENCE,ABSENT,present
NiPSysRotationModifier,Rotation Speed Variation,PRESENCE,ABSENT,present
NiPSysRotationModifier,Unknown Byte,PRESENCE,ABSENT,present
NiPSysRotationModifier,Unknown Vector,PRESENCE,ABSENT,present
NiPSysSpawnModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysSpawnModifier,Spawn Dir Chaos,PRESENCE,present,ABSENT
NiPSysSpawnModifier,Spawn Dir Variation,PRESENCE,ABSENT,present
NiPSysSpawnModifier,Spawn Speed Chaos,PRESENCE,present,ABSENT
NiPSysSpawnModifier,Spawn Speed Variation,PRESENCE,ABSENT,present
NiPSysSpawnModifier,Unknown int,PRESENCE,present,ABSENT
NiPSysSpawnModifier,WorldShift Spawn Speed Addition,PRESENCE,ABSENT,present
NiPSysSphereEmitter,Initial Color,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
NiPSysSphereEmitter,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysSphereEmitter,Unknown QQSpeed Floats,PRESENCE,ABSENT,present
NiPSysSphericalCollider,Collider Object,LINK_REF_ROLE,Ref->NiNode,Ref->NiAVObject
NiPSysSphericalCollider,Next Collider,LINK_REF_ROLE,Ref->NiObject,Ref->NiPSysCollider
NiPSysSphericalCollider,Parent,LINK_REF_ROLE,Ref->NiObject,Ref->NiPSysColliderManager
NiPSysTrailEmitter,Emitter Object,PRESENCE,ABSENT,present
NiPSysTrailEmitter,Gravity Dir,PRESENCE,ABSENT,present
NiPSysTrailEmitter,Gravity Force,PRESENCE,ABSENT,present
NiPSysTrailEmitter,Initial Color,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
NiPSysTrailEmitter,Num Trails,PRESENCE,ABSENT,present
NiPSysTrailEmitter,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysTrailEmitter,Radius,PRESENCE,ABSENT,present
NiPSysTrailEmitter,Repeat Time,PRESENCE,ABSENT,present
NiPSysTrailEmitter,Trail Life Span,PRESENCE,ABSENT,present
NiPSysTrailEmitter,Trail Life Span Var,PRESENCE,ABSENT,present
NiPSysTrailEmitter,Turbulence,PRESENCE,ABSENT,present
NiPSysTrailEmitter,Unknown Float 1,PRESENCE,present,ABSENT
NiPSysTrailEmitter,Unknown Float 2,PRESENCE,present,ABSENT
NiPSysTrailEmitter,Unknown Float 3,PRESENCE,present,ABSENT
NiPSysTrailEmitter,Unknown Float 4,PRESENCE,present,ABSENT
NiPSysTrailEmitter,Unknown Float 5,PRESENCE,present,ABSENT
NiPSysTrailEmitter,Unknown Float 6,PRESENCE,present,ABSENT
NiPSysTrailEmitter,Unknown Float 7,PRESENCE,present,ABSENT
NiPSysTrailEmitter,Unknown Int 1,PRESENCE,present,ABSENT
NiPSysTrailEmitter,Unknown Int 2,PRESENCE,present,ABSENT
NiPSysTrailEmitter,Unknown Int 3,PRESENCE,present,ABSENT
NiPSysTrailEmitter,Unknown Int 4,PRESENCE,present,ABSENT
NiPSysTrailEmitter,Unknown QQSpeed Floats,PRESENCE,ABSENT,present
NiPSysTurbulenceFieldModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysUpdateCtlr,Flags,FIELD_TYPE,Flags,TimeControllerFlags
NiPSysUpdateCtlr,Flags,FIELD_WIDTH_IF_FIXED,var(unknown-type),2
NiPSysVolumeEmitter,Initial Color,FIELD_WIDTH_IF_FIXED,16,var(unknown-type)
NiPSysVolumeEmitter,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPSysVolumeEmitter,Unknown QQSpeed Floats,PRESENCE,ABSENT,present
NiPSysVortexFieldModifier,Direction,FIELD_WIDTH_IF_FIXED,12,var(unknown-type)
NiPSysVortexFieldModifier,Order,FIELD_TYPE,uint,NiPSysModifierOrder
NiPalette,Has Alpha,PRESENCE,ABSENT,present
NiPalette,Unknown Byte,PRESENCE,present,ABSENT
NiParticleBomb,Controller,PRESENCE,present,ABSENT
NiParticleBomb,Decay Type?,PRESENCE,present,ABSENT
NiParticleBomb,Decay?,PRESENCE,present,ABSENT
NiParticleBomb,DeltaV?,PRESENCE,present,ABSENT
NiParticleBomb,Direction?,PRESENCE,present,ABSENT
NiParticleBomb,Duration?,PRESENCE,present,ABSENT
NiParticleBomb,Next Modifier,PRESENCE,present,ABSENT
NiParticleBomb,Position?,PRESENCE,present,ABSENT
NiParticleBomb,Start?,PRESENCE,present,ABSENT
NiParticleBomb,Symmetry Type?,PRESENCE,present,ABSENT
NiParticleColorModifier,Color Data,PRESENCE,present,ABSENT
NiParticleColorModifier,Controller,PRESENCE,present,ABSENT
NiParticleColorModifier,Next Modifier,PRESENCE,present,ABSENT
NiParticleGrowFade,Controller,PRESENCE,present,ABSENT
NiParticleGrowFade,Fade,PRESENCE,present,ABSENT
NiParticleGrowFade,Grow,PRESENCE,present,ABSENT
NiParticleGrowFade,Next Modifier,PRESENCE,present,ABSENT
NiParticleMeshModifier,Controller,PRESENCE,present,ABSENT
NiParticleMeshModifier,Next Modifier,PRESENCE,present,ABSENT
NiParticleMeshModifier,Num Particle Meshes,PRESENCE,present,ABSENT
NiParticleMeshModifier,Particle Meshes,PRESENCE,present,ABSENT
NiParticleMeshes,Active Material,PRESENCE,present,ABSENT
NiParticleMeshes,BS Properties,PRESENCE,present,ABSENT
NiParticleMeshes,Bounding Box,PRESENCE,present,ABSENT
NiParticleMeshes,Collision Object,PRESENCE,present,ABSENT
NiParticleMeshes,Controller,PRESENCE,present,ABSENT
NiParticleMeshes,Data,PRESENCE,present,ABSENT
NiParticleMeshes,Dirty Flag,PRESENCE,present,ABSENT
NiParticleMeshes,Extra Data,PRESENCE,present,ABSENT
NiParticleMeshes,Extra Data List,PRESENCE,present,ABSENT
NiParticleMeshes,Flags,PRESENCE,present,ABSENT
NiParticleMeshes,Has Bounding Box,PRESENCE,present,ABSENT
NiParticleMeshes,Has Old Extra Data,PRESENCE,present,ABSENT
NiParticleMeshes,Has Shader,PRESENCE,present,ABSENT
NiParticleMeshes,Material Extra Data,PRESENCE,present,ABSENT
NiParticleMeshes,Material Name,PRESENCE,present,ABSENT
NiParticleMeshes,Name,PRESENCE,present,ABSENT
NiParticleMeshes,Num Extra Data List,PRESENCE,present,ABSENT
NiParticleMeshes,Num Materials,PRESENCE,present,ABSENT
NiParticleMeshes,Num Properties,PRESENCE,present,ABSENT
NiParticleMeshes,Old Extra Internal Id,PRESENCE,present,ABSENT
NiParticleMeshes,Old Extra Prop Name,PRESENCE,present,ABSENT
NiParticleMeshes,Old Extra String,PRESENCE,present,ABSENT
NiParticleMeshes,Properties,PRESENCE,present,ABSENT
NiParticleMeshes,Rotation,PRESENCE,present,ABSENT
NiParticleMeshes,Scale,PRESENCE,present,ABSENT
NiParticleMeshes,Shader Name,PRESENCE,present,ABSENT
NiParticleMeshes,Skin Instance,PRESENCE,present,ABSENT
NiParticleMeshes,Skyrim Shader Type,PRESENCE,present,ABSENT
NiParticleMeshes,Translation,PRESENCE,present,ABSENT
NiParticleMeshes,Unknown 1,PRESENCE,present,ABSENT
NiParticleMeshes,Unknown 2,PRESENCE,present,ABSENT
NiParticleMeshes,Unknown Byte,INHERITED_FROM,NiObjectNET,NiGeometry
NiParticleMeshes,Unknown Integer,PRESENCE,present,ABSENT
NiParticleMeshes,Unknown Integer 2,PRESENCE,present,ABSENT
NiParticleMeshes,Unknown Short 1,PRESENCE,present,ABSENT
NiParticleMeshes,Velocity,PRESENCE,present,ABSENT
NiParticleMeshesData,BS Max Vertices,PRESENCE,present,ABSENT
NiParticleMeshesData,Bitangents,PRESENCE,present,ABSENT
NiParticleMeshesData,Center,PRESENCE,present,ABSENT
NiParticleMeshesData,Compress Flags,PRESENCE,present,ABSENT
NiParticleMeshesData,Consistency Flags,APPLIES_TO_10_1_0_0,True,False
NiParticleMeshesData,Extra Vectors Flags,PRESENCE,present,ABSENT
NiParticleMeshesData,Has Normals,PRESENCE,present,ABSENT
NiParticleMeshesData,Has Radii,PRESENCE,present,ABSENT
NiParticleMeshesData,Has Rotation Angles,PRESENCE,present,ABSENT
NiParticleMeshesData,Has Rotation Axes,PRESENCE,present,ABSENT
NiParticleMeshesData,Has Rotations,PRESENCE,present,ABSENT
NiParticleMeshesData,Has Rotations 2,PRESENCE,present,ABSENT
NiParticleMeshesData,Has Sizes,PRESENCE,present,ABSENT
NiParticleMeshesData,Has UV,PRESENCE,present,ABSENT
NiParticleMeshesData,Has UV Quadrants,PRESENCE,present,ABSENT
NiParticleMeshesData,Has Vertex Colors,PRESENCE,present,ABSENT
NiParticleMeshesData,Has Vertices,PRESENCE,present,ABSENT
NiParticleMeshesData,Keep Flags,PRESENCE,present,ABSENT
NiParticleMeshesData,Normals,PRESENCE,present,ABSENT
NiParticleMeshesData,Num Active,PRESENCE,present,ABSENT
NiParticleMeshesData,Num Particles,PRESENCE,present,ABSENT
NiParticleMeshesData,Num UV Quadrants,PRESENCE,present,ABSENT
NiParticleMeshesData,Num UV Sets,APPLIES_TO_10_1_0_0,True,False
NiParticleMeshesData,Num UV Sets,FIELD_TYPE,byte,ushort
NiParticleMeshesData,Num UV Sets,FIELD_WIDTH_IF_FIXED,1,2
NiParticleMeshesData,Particle Radius,PRESENCE,present,ABSENT
NiParticleMeshesData,Radii,PRESENCE,present,ABSENT
NiParticleMeshesData,Radius,PRESENCE,present,ABSENT
NiParticleMeshesData,Rotation Angles,PRESENCE,present,ABSENT
NiParticleMeshesData,Rotation Axes,PRESENCE,present,ABSENT
