entry_index,name,size_stored,offset,size_plain,compression,sha256_stored,sha256_plain,header_string,version_hex,version_label,header_version_text,text_version_match,field_c,field_d,scan_status
2674,381081.nif,3762,267608422,3762,raw,10DB2A8DEE79DFF38BC11BB5431EB6C5DF0080C07449FA624F4B3B9966EE1C5C,10DB2A8DEE79DFF38BC11BB5431EB6C5DF0080C07449FA624F4B3B9966EE1C5C,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x4643B667,0x4643B667,SCANNED
2675,506384.nif,3172,267612184,3172,raw,2D796191397C204A57099B8C8650A81237C77383C78F40F139B0B433EC8E67E0,2D796191397C204A57099B8C8650A81237C77383C78F40F139B0B433EC8E67E0,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x631C9114,0x631C9114,SCANNED
2676,380871.nif,3798,267615356,3798,raw,3E83F725E481B587A13890AA1D7D705DE31090FAA80D548BB992B860BF6D8A67,3E83F725E481B587A13890AA1D7D705DE31090FAA80D548BB992B860BF6D8A67,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x4018E2D8,0x4018E2D8,SCANNED
2677,380699.nif,8492,267619154,8492,raw,870C91B3A3B3112E5EBD2119885C76F951601A4E265EF912C56EFE0012764623,870C91B3A3B3112E5EBD2119885C76F951601A4E265EF912C56EFE0012764623,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x376D1A4B,0x376D1A4B,SCANNED
2678,584907.nif,36977,267627646,36977,raw,F240551F01779D3D8118A0B84BB961BD9B105D0C6670EB1BD4A3FB2CAEA1395F,F240551F01779D3D8118A0B84BB961BD9B105D0C6670EB1BD4A3FB2CAEA1395F,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA7695ED8,0xA7695ED8,SCANNED
2679,380866.nif,3894,267664623,3894,raw,E7831FE10D5775036B40DAA6384EC77B85C79F2C1EC607084A1FFD7BFB67FD76,E7831FE10D5775036B40DAA6384EC77B85C79F2C1EC607084A1FFD7BFB67FD76,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x50BB0559,0x50BB0559,SCANNED
2680,584915.nif,21565,267668517,21565,raw,A9FEDBB76AAD0D3A89AA4A410784E122EC2A045AD8A13D423AD260634460BFB0,A9FEDBB76AAD0D3A89AA4A410784E122EC2A045AD8A13D423AD260634460BFB0,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x91960925,0x91960925,SCANNED
2681,380670.nif,3855,267690082,3855,raw,EC9EC37BFF0C53AC85BC063D8520928607A1152A8ECB4B9FD9FBCC2B0F01DA4A,EC9EC37BFF0C53AC85BC063D8520928607A1152A8ECB4B9FD9FBCC2B0F01DA4A,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x1B747132,0x1B747132,SCANNED
2682,586451.nif,37064,267693937,37064,raw,5A1066B01F5DA5DD05501F88C530FD579B530149B616F750937999EFA878016E,5A1066B01F5DA5DD05501F88C530FD579B530149B616F750937999EFA878016E,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x7D82195C,0x7D82195C,SCANNED
2683,586454.nif,13724,267731001,13724,raw,53E39357FBA7BC0CE9059594202D5E47F8971DD35673901A03F6AD59748A34A9,53E39357FBA7BC0CE9059594202D5E47F8971DD35673901A03F6AD59748A34A9,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x09B23F5D,0x09B23F5D,SCANNED
2684,586455.nif,21818,267744725,21818,raw,91AEE79F020DEEF42C058AF6E1ABF0454FD738EA417183B48E3A6FEE1FE4AB0B,91AEE79F020DEEF42C058AF6E1ABF0454FD738EA417183B48E3A6FEE1FE4AB0B,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x6897DC7C,0x6897DC7C,SCANNED
2685,586456.nif,13652,267766543,13652,raw,B38EB72B87303C5376E8139DCB18E9AA7C98606C4E900D3669C1B75BDB7909F0,B38EB72B87303C5376E8139DCB18E9AA7C98606C4E900D3669C1B75BDB7909F0,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x3978E027,0x3978E027,SCANNED
2686,506387.nif,5311,267780195,5311,raw,470AA2C3ABB5F9A3CE9F99B753BA5743C1DD7C94CF66E589FADD529DA403E543,470AA2C3ABB5F9A3CE9F99B753BA5743C1DD7C94CF66E589FADD529DA403E543,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xD2BCBE98,0xD2BCBE98,SCANNED
2687,584910.nif,37072,267785506,37072,raw,E4EB762684D90088F024346B6FFCA814DF718544E0D874C34DA83CC5C50C2712,E4EB762684D90088F024346B6FFCA814DF718544E0D874C34DA83CC5C50C2712,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xA6B9BA58,0xA6B9BA58,SCANNED
2688,380702.nif,3855,267822578,3855,raw,297E1ED3D9CC3024A3FD124464D4F76A090235A78BC8A1625172469C62AAB828,297E1ED3D9CC3024A3FD124464D4F76A090235A78BC8A1625172469C62AAB828,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x36F509CE,0x36F509CE,SCANNED
2689,465920.nif,5492,267826433,5492,raw,8C67C63EAF65007394C6D119F0377CF612E9F4E2843E6CFD3A6EF24E14E09E97,8C67C63EAF65007394C6D119F0377CF612E9F4E2843E6CFD3A6EF24E14E09E97,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x4AD115CF,0x4AD115CF,SCANNED
2690,465924.nif,5492,267831925,5492,raw,7566F424F563D0A4D8B7094196B6C53083DF535D50F237CAA3D2FF1373E33635,7566F424F563D0A4D8B7094196B6C53083DF535D50F237CAA3D2FF1373E33635,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x96DD885A,0x96DD885A,SCANNED
2691,465925.nif,5492,267837417,5492,raw,3BBF95709C887AE18CE46A61F460D84897A8C62D072319873740A6FFCE014A4F,3BBF95709C887AE18CE46A61F460D84897A8C62D072319873740A6FFCE014A4F,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x5124C37D,0x5124C37D,SCANNED
2692,466348.nif,5492,267842909,5492,raw,70C567BDF7A40062339293E6CF1D8F59DDEC1D5325063B972B20A4F33CB8490B,70C567BDF7A40062339293E6CF1D8F59DDEC1D5325063B972B20A4F33CB8490B,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x172354AC,0x172354AC,SCANNED
2693,542072.nif,184809,267848401,184809,raw,07656EBC900D9EB0B83CA0648BE6BCDA2DF18616CAF27084F46B39215D8CA473,07656EBC900D9EB0B83CA0648BE6BCDA2DF18616CAF27084F46B39215D8CA473,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x0ACEB47B,0x0ACEB47B,SCANNED
2694,544486.nif,48769,268033210,48769,raw,1EE3477C7AB02099F03E8BD778CF37287736C992A292C27CAA4FC41405480EFC,1EE3477C7AB02099F03E8BD778CF37287736C992A292C27CAA4FC41405480EFC,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x308BCEB4,0x308BCEB4,SCANNED
2695,544488.nif,37300,268081979,37300,raw,B805AFAA5985BF290411F41AC0EC55982273000ED3837853318259366DEF6E05,B805AFAA5985BF290411F41AC0EC55982273000ED3837853318259366DEF6E05,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xD29C2FEE,0xD29C2FEE,SCANNED
2696,544494.nif,50180,268119279,50180,raw,6C1ACB5B36772CA283461F2D5D45F5CC601CE8458B1575DE842692774132597B,6C1ACB5B36772CA283461F2D5D45F5CC601CE8458B1575DE842692774132597B,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xC4CD1976,0xC4CD1976,SCANNED
2697,545478.nif,70979,268169459,70979,raw,51C181858FFD2EE1E28980E0D99CB6473D57CC3327BF28C6911D3FE0765511E3,51C181858FFD2EE1E28980E0D99CB6473D57CC3327BF28C6911D3FE0765511E3,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xF502103C,0xF502103C,SCANNED
2698,545483.nif,75957,268240438,75957,raw,6FC15A0704EE6589A817D91321CE42EB0F799C0DBF12FBAEF3D57B698EFF1AB3,6FC15A0704EE6589A817D91321CE42EB0F799C0DBF12FBAEF3D57B698EFF1AB3,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x6ED5D3A6,0x6ED5D3A6,SCANNED
2699,107707.nif,232609,268316395,232609,raw,8E304735EA61C0A4876F30B8165CC8C196C2E109F34B5B5C993A952D1B23C191,8E304735EA61C0A4876F30B8165CC8C196C2E109F34B5B5C993A952D1B23C191,"NetImmerse File Format, Version 4.1.0.12",0x0401000C,4.1.0.12,4.1.0.12,MATCH,0x2ACC3E9E,0x2ACC3E9E,SCANNED
2700,38700.nif,16946,268549004,16946,raw,78F1D5A280B9AD72CCA66606F80F0CC14289F46B68E0479F94C3A361C95FA958,78F1D5A280B9AD72CCA66606F80F0CC14289F46B68E0479F94C3A361C95FA958,"NetImmerse File Format, Version 4.1.0.12",0x0401000C,4.1.0.12,4.1.0.12,MATCH,0xD0956F78,0xD0956F78,SCANNED
2701,38701.nif,107318,268565950,107318,raw,C0DC2F262D04EB482C4C36C7CB187AFBF106F0D356032B08F1A476E34645858C,C0DC2F262D04EB482C4C36C7CB187AFBF106F0D356032B08F1A476E34645858C,"NetImmerse File Format, Version 4.1.0.12",0x0401000C,4.1.0.12,4.1.0.12,MATCH,0x9493DEE3,0x9493DEE3,SCANNED
2702,510497.nif,28905,268673268,28905,raw,B3501CEB18E498BB2C20CF57BEBF862D7E57AD0276B60339CD002DB20A8826E9,B3501CEB18E498BB2C20CF57BEBF862D7E57AD0276B60339CD002DB20A8826E9,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x0788ED0F,0x0788ED0F,SCANNED
2703,38736.nif,18830,268702173,18830,raw,A9F46E3D07A866048635FB76B3A040431E0799291A86CC33A82E3B5F6259A805,A9F46E3D07A866048635FB76B3A040431E0799291A86CC33A82E3B5F6259A805,"NetImmerse File Format, Version 4.1.0.12",0x0401000C,4.1.0.12,4.1.0.12,MATCH,0x5D464866,0x5D464866,SCANNED
2704,38737.nif,25182,268721003,25182,raw,F6300DE09EE381561E99FB3F405257DEEE22227D799DE928BD43ADA4590822C4,F6300DE09EE381561E99FB3F405257DEEE22227D799DE928BD43ADA4590822C4,"NetImmerse File Format, Version 4.1.0.12",0x0401000C,4.1.0.12,4.1.0.12,MATCH,0x538CD187,0x538CD187,SCANNED
2705,38738.nif,39934,268746185,39934,raw,242412024D0A618835E6EEEE66FAB1190BF7B37812E2FE00141B716A5DE82CE6,242412024D0A618835E6EEEE66FAB1190BF7B37812E2FE00141B716A5DE82CE6,"NetImmerse File Format, Version 4.1.0.12",0x0401000C,4.1.0.12,4.1.0.12,MATCH,0xD65FB187,0xD65FB187,SCANNED
2706,103994.nif,28246,268786119,28246,raw,1F9D3AC710ED7F1E193F1CEE164B4C95B65464E9F2F6E6E820AD05B164A2B6E6,1F9D3AC710ED7F1E193F1CEE164B4C95B65464E9F2F6E6E820AD05B164A2B6E6,"NetImmerse File Format, Version 4.1.0.12",0x0401000C,4.1.0.12,4.1.0.12,MATCH,0xB6CE93FE,0xB6CE93FE,SCANNED
2707,104014.nif,47045,268814365,47045,raw,D489FE01C97DC5C9539CB497857A1F59470A2547E30FAADBCEBCDCDDFB80A731,D489FE01C97DC5C9539CB497857A1F59470A2547E30FAADBCEBCDCDDFB80A731,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x43FB5298,0x43FB5298,SCANNED
2708,528481.nif,46777,268861410,46777,raw,C5F23EAC31318A2B8436849EC7391538A2C7CE2AE5EC358467E954C1CD49697F,C5F23EAC31318A2B8436849EC7391538A2C7CE2AE5EC358467E954C1CD49697F,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x00BB949D,0x00BB949D,SCANNED
2709,417846.nif,23516,268908187,23516,raw,E33A05B2C78A50E27E4FEF0AA8BB38E65896C752E9D5D0C88DF215A005A36389,E33A05B2C78A50E27E4FEF0AA8BB38E65896C752E9D5D0C88DF215A005A36389,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0xDB898A71,0xDB898A71,SCANNED
2710,417906.nif,19408,268931703,19408,raw,BE53DD0AF9A4674389425A857341A48A7AB983B34EAF92EFDE553AAB92F27C03,BE53DD0AF9A4674389425A857341A48A7AB983B34EAF92EFDE553AAB92F27C03,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x5BE58118,0x5BE58118,SCANNED
2711,417946.nif,43467,268951111,43467,raw,9F715FCFFFB263451BBE5F5087BDC46CD9E243B1098AEF92BD251DB282FB5922,9F715FCFFFB263451BBE5F5087BDC46CD9E243B1098AEF92BD251DB282FB5922,"Gamebryo File Format, Version 10.1.0.0",0x0A010000,10.1.0.0,10.1.0.0,MATCH,0x814C52B1,0x814C52B1,SCANNED
